temperature,humidity,pressure,wind_speed,sensor_1,sensor_2,sensor_3,sensor_4
29.23,87,1011,23,38.61,485.43,843.48,-40.9
33.75,85,1015,23,88.5,26.29,687.19,-16.74
25.92,50,994,14,92.98,274.21,112.88,15.23
38.24,61,1012,16,46.06,324.93,917.48,32.32
37.0,52,1012,16,80.05,192.84,981.25,14.22
31.36,80,1005,17,71.58,269.04,839.98,6.21
21.09,86,1024,9,46.18,236.6,709.13,42.63
31.67,77,992,8,72.38,241.62,749.54,-8.51
28.31,64,1004,6,33.83,36.31,443.41,38.99
34.48,50,1007,21,81.31,64.27,179.08,45.51
25.34,55,995,20,89.78,69.32,802.2,-28.1
32.12,67,992,5,63.41,30.07,854.59,16.92
31.09,86,1001,8,89.85,441.64,696.71,-28.09
30.54,60,1026,14,12.95,198.5,452.93,-6.86
22.32,48,994,12,53.51,123.93,720.57,16.76
29.8,45,1015,16,0.35,63.39,161.22,-29.16
31.01,57,1013,23,24.16,465.21,373.12,-31.4
38.55,68,990,17,73.76,356.13,450.09,-1.22
29.22,65,1005,13,16.26,488.94,868.22,10.3
32.8,77,992,20,98.02,88.34,359.15,-3.88
31.38,86,1001,16,66.74,294.47,320.87,-1.7
23.9,55,1020,7,63.43,81.65,287.53,40.34
23.69,47,1017,24,53.4,422.42,329.27,-16.66
34.79,85,1020,11,74.39,266.55,235.41,36.84
30.46,67,995,24,34.48,53.74,480.39,7.33
37.92,62,1027,18,70.59,305.09,633.82,26.08
38.16,82,1005,16,42.07,69.8,444.78,-1.18
25.94,87,1001,11,98.53,357.57,693.7,43.83
22.03,70,1011,6,32.04,209.06,764.03,-26.01
26.88,42,1011,23,66.09,395.17,200.75,-23.61
21.34,55,990,7,80.68,396.56,334.52,34.72
35.63,52,1009,19,25.01,265.7,207.85,9.93
22.92,44,1003,6,55.7,37.14,252.93,24.02
37.33,63,1001,13,45.76,457.2,462.24,0.96
28.31,48,1003,19,47.71,52.14,180.65,40.83
25.57,54,1013,7,52.09,155.53,349.54,7.08
30.03,45,1026,22,39.64,121.83,138.57,49.78
32.11,63,1028,23,14.85,494.96,836.51,-30.9
34.03,83,1019,7,54.73,464.5,434.92,-24.51
26.76,76,1022,6,46.37,265.5,769.04,-42.44
39.66,73,992,21,23.64,327.27,428.72,-7.92
28.45,41,1023,19,21.61,444.87,301.45,44.09
36.69,44,1017,20,10.0,261.63,696.66,-36.55
20.7,67,1009,14,5.91,50.53,191.43,-35.02
35.56,80,1013,10,75.73,194.57,236.85,45.28
31.03,83,1016,13,96.82,392.28,809.08,-36.97
32.79,71,1006,24,73.74,480.7,152.95,-38.46
27.46,57,1015,8,37.78,209.05,758.65,-16.91
30.9,80,1019,24,88.87,495.27,177.63,27.68
38.64,82,1005,19,10.16,178.31,521.81,21.68
27.72,40,1010,14,46.85,70.81,642.9,35.44
22.12,71,1003,16,99.53,475.2,631.44,-15.93
34.41,68,1012,19,92.89,120.92,437.44,13.45
30.1,59,1023,21,97.2,342.53,152.46,-12.87
28.5,44,997,21,77.86,349.9,997.72,13.07
35.56,48,992,20,83.53,220.55,303.52,9.59
31.24,62,1005,17,0.7,420.92,339.81,46.39
32.63,82,1025,21,30.99,227.65,758.71,-29.39
38.52,69,1009,24,34.1,69.78,625.25,34.27
21.17,72,1029,10,75.58,107.11,131.24,29.16
25.25,54,1028,16,33.21,451.04,742.75,9.16
37.96,85,990,14,95.46,301.35,251.99,-13.78
35.85,59,1012,20,87.61,331.32,240.05,30.1
23.77,88,1003,24,5.53,191.72,371.82,-5.64
23.38,86,1006,7,26.15,250.11,927.41,-10.04
36.5,42,1019,17,42.53,270.57,596.94,29.6
31.06,64,1008,6,54.01,34.83,210.22,37.46
37.21,41,1009,14,67.65,479.93,539.94,38.81
38.35,46,993,22,21.25,378.69,571.89,24.49
21.39,80,995,9,81.66,481.29,851.16,29.28
39.4,72,1015,8,99.49,424.58,646.53,34.64
34.33,40,1001,11,38.13,22.85,990.98,-43.1
36.69,63,1017,22,73.89,195.87,107.12,-19.12
32.61,71,994,11,69.48,403.72,603.85,3.44
26.1,54,996,11,15.44,195.27,331.22,-49.1
31.99,40,1007,24,82.49,480.2,263.87,-18.93
30.32,76,1011,6,10.15,466.5,997.79,-41.06
38.64,72,1023,20,77.03,274.34,946.74,8.12
31.1,54,1022,18,48.28,196.01,673.67,-45.95
20.56,62,1021,8,65.22,318.69,989.41,41.12
33.72,59,1027,6,76.26,198.05,403.94,-6.12
21.01,47,993,22,51.02,455.6,271.1,4.13
38.88,83,1026,20,60.17,339.58,800.49,-44.68
29.73,54,1025,17,43.45,157.83,891.21,-5.77
39.36,85,1017,12,45.61,297.48,654.39,45.23
20.52,46,1027,10,0.26,185.53,373.66,1.58
30.66,70,1002,7,1.48,229.24,186.06,1.38
24.52,88,1011,18,86.56,393.39,898.54,42.94
32.81,56,1008,13,76.83,197.7,336.96,-37.76
29.96,41,1018,10,49.32,185.64,313.84,-48.54
31.32,66,1018,13,7.17,15.15,595.65,21.36
27.19,46,1015,17,3.94,237.6,765.24,9.86
21.03,77,1019,14,46.45,29.12,709.26,-17.34
22.12,83,990,21,65.8,274.0,431.55,45.97
37.17,68,994,15,67.71,177.83,135.72,-15.75
34.06,53,1001,9,96.02,69.63,290.75,3.3
35.39,79,1022,22,99.95,346.39,145.75,-27.53
22.45,87,1009,21,84.9,477.2,416.94,48.47
20.98,41,1012,24,99.17,473.79,559.31,24.57
20.35,88,1023,17,47.56,436.48,567.72,3.97
30.44,81,992,15,11.08,164.63,806.15,-45.08
30.02,61,1008,10,35.53,277.83,116.74,10.76
22.21,72,992,8,52.47,364.73,443.03,14.03
26.93,84,1019,17,48.01,293.43,382.8,49.56
30.6,77,1015,20,47.64,233.02,693.03,19.85
33.52,40,990,19,70.11,213.81,288.76,17.45
36.2,40,1012,21,77.13,158.68,659.02,-12.57
32.83,66,994,18,65.63,367.74,644.12,-33.58
20.6,55,991,19,49.81,307.75,287.46,11.35
31.72,58,997,11,51.06,477.88,795.89,-3.63
21.76,43,1009,22,99.12,228.11,738.47,3.5
31.3,41,1014,12,74.68,296.53,761.66,18.45
27.52,46,1029,17,50.15,216.03,985.17,19.96
25.73,83,1016,18,54.1,104.13,801.28,-18.4
29.63,86,991,23,86.83,181.63,847.68,-0.05
27.63,57,1024,14,37.34,205.59,288.95,3.74
36.61,55,990,11,66.08,144.7,745.26,18.26
24.53,78,1002,11,17.6,497.52,504.62,-22.31
22.73,54,1028,14,39.34,132.69,595.51,-30.24
36.74,47,1018,14,9.98,26.04,220.98,23.31
24.87,48,994,24,36.3,241.93,541.32,7.15
20.64,57,991,12,33.01,459.05,275.75,-30.12
27.74,73,1028,20,18.88,411.23,630.81,17.95
36.38,65,1019,22,50.7,289.9,489.08,-48.41
28.64,80,999,10,85.91,85.79,916.24,-24.49
29.4,76,995,23,29.67,71.73,701.71,32.83
20.94,50,993,15,56.23,249.47,884.92,46.51
34.22,78,1013,10,6.99,333.69,812.51,-25.82
26.87,41,1019,18,67.96,353.9,642.75,12.85
34.57,69,1025,15,43.38,254.2,841.96,49.57
28.22,67,1012,9,19.26,230.21,914.86,29.29
30.54,52,1020,12,48.14,371.67,822.26,-35.3
31.79,54,1015,15,48.02,278.29,369.8,-8.37
23.94,66,1028,19,37.79,91.3,605.58,-8.34
25.88,62,1011,24,21.74,476.85,190.63,44.53
31.71,68,1019,13,40.14,423.11,900.2,-30.85
36.46,40,1028,16,23.27,310.63,542.34,-2.02
39.23,79,1020,24,35.73,52.29,560.46,-14.68
30.48,51,1006,17,80.16,348.15,128.39,37.69
21.48,46,1000,16,24.65,176.4,480.69,-46.01
39.12,47,990,15,26.74,426.13,776.03,-48.82
28.42,46,1012,10,71.97,310.81,458.59,-8.91
22.05,60,996,13,60.89,319.17,752.16,32.32
39.44,84,1012,23,78.64,107.46,305.47,19.63
25.61,66,994,5,3.82,437.29,490.04,-46.68
33.14,80,1028,11,99.14,327.01,965.94,16.63
22.88,61,991,24,38.15,317.71,408.35,16.04
34.39,60,1016,15,3.31,40.48,951.9,-18.27
39.53,58,1002,11,27.37,30.94,978.56,26.47
39.7,85,1022,16,74.82,114.17,168.22,-10.67
22.52,77,991,15,97.59,412.48,730.53,-3.71
35.37,73,1019,16,25.66,41.09,845.85,-16.42
33.29,86,1007,21,86.01,367.83,159.46,46.1
36.03,42,1021,19,0.15,251.73,313.75,20.13
26.66,42,1009,12,81.87,207.27,453.11,48.42
28.03,43,1005,14,12.9,426.8,732.29,-9.96
26.84,83,1005,9,31.6,303.19,600.91,40.51
35.33,67,1006,9,90.42,400.12,208.88,24.04
36.18,76,999,19,76.82,229.98,955.79,44.53
24.99,79,1012,23,10.68,192.52,840.15,-32.34
31.46,67,1001,17,32.16,139.97,646.67,-23.47
22.52,86,1010,8,36.44,376.04,698.4,49.11
20.26,81,993,16,83.26,38.33,684.3,-25.68
32.2,51,1001,15,23.39,350.56,295.14,-20.05
36.8,77,993,8,67.62,128.23,338.41,-21.01
38.13,89,1001,10,4.52,21.19,774.26,-48.66
32.41,88,1028,7,90.42,206.23,891.45,-38.04
36.17,89,997,6,82.04,154.32,662.75,32.96
28.08,50,1026,22,78.02,173.21,302.23,-4.5
37.51,40,1026,22,26.97,7.24,176.5,32.79
35.49,43,998,19,97.42,190.9,628.72,24.29
26.17,85,1025,21,38.44,378.03,138.81,31.8
31.94,89,991,13,16.85,87.04,982.49,-46.69
21.03,71,1004,11,78.51,256.01,736.26,28.41
22.93,44,1011,15,45.17,428.94,984.84,46.88
38.93,43,1012,17,16.87,151.84,800.1,15.1
20.2,84,991,13,6.35,81.66,541.25,0.83
24.06,88,1016,12,60.01,218.88,934.13,-35.35
22.78,82,992,13,88.39,133.3,162.97,-10.46
33.98,87,1011,19,87.5,123.95,889.97,39.58
22.11,72,994,13,39.25,39.25,800.5,-10.03
20.4,54,1020,11,89.26,87.43,780.26,-35.55
38.61,47,1021,17,61.25,184.21,847.08,-13.15
37.46,72,991,8,65.36,257.05,369.37,-0.07
27.17,89,1003,6,60.62,436.58,616.33,-23.85
22.01,59,1008,16,74.15,416.2,634.87,-16.29
33.56,64,995,11,28.86,274.69,380.17,29.0
37.66,73,998,19,76.6,238.21,255.54,-2.32
39.49,48,1013,14,12.14,15.53,381.97,-23.4
22.6,83,1012,10,48.14,98.93,262.44,-15.33
32.0,55,1015,20,29.45,188.9,356.43,-0.84
28.61,52,1002,17,56.43,451.84,688.15,-49.86
23.14,45,1027,18,61.83,252.4,165.8,24.67
36.16,49,1007,20,97.08,493.45,507.95,33.29
35.64,67,1027,17,96.07,177.72,207.26,2.34
39.29,77,1024,17,71.36,163.17,168.91,-36.48
21.71,52,995,7,67.07,411.52,985.16,-16.25
24.78,89,1027,20,36.65,405.88,297.67,27.58
36.55,50,1002,21,9.05,486.66,206.0,-35.08
27.91,66,1023,20,20.04,317.71,591.61,32.75
29.52,61,1028,23,57.4,469.89,420.96,-1.49
32.23,65,1005,22,33.66,349.86,784.32,-41.45
28.17,69,1025,18,46.63,172.18,434.15,-10.09
20.71,85,1012,17,52.71,364.29,196.05,49.04
32.08,60,1011,16,66.24,195.87,279.42,34.38
24.58,48,1012,17,35.8,60.59,469.07,-31.46
39.38,85,995,17,26.87,402.43,935.48,-35.74
33.81,51,1015,17,6.04,286.83,966.0,-35.97
36.81,54,991,7,14.22,243.1,371.83,11.45
39.09,57,997,6,22.0,122.73,831.82,42.86
21.27,46,1022,23,52.9,462.38,790.35,-23.22
22.97,68,1011,10,26.64,484.61,561.55,-42.73
36.16,65,990,7,54.76,229.26,393.17,28.52
37.7,61,996,19,64.51,494.89,502.71,19.38
20.1,80,1008,11,3.7,498.99,182.1,44.19
38.9,66,1003,8,80.95,100.92,376.78,7.18
29.09,73,1001,10,54.03,27.87,900.17,-40.29
29.25,84,1029,9,72.55,265.77,692.17,24.21
37.57,77,1017,13,53.51,250.02,895.71,24.95
25.79,84,1002,19,23.47,480.84,487.62,-22.92
31.67,50,991,10,52.9,247.0,662.31,-43.76
26.68,61,996,5,19.89,197.79,300.81,-33.32
22.27,71,1001,19,40.25,222.93,473.94,2.31
27.17,75,994,17,75.96,178.04,787.92,4.94
23.46,51,998,8,92.41,289.08,536.15,49.05
30.42,57,1025,14,6.34,417.71,544.17,16.57
30.6,48,990,17,81.96,387.76,810.14,-38.04
28.75,50,992,15,53.18,152.31,393.29,-47.83
23.48,76,1005,5,7.02,184.11,649.35,-19.91
22.37,57,1011,19,87.51,63.94,764.11,36.27
22.09,68,1001,14,76.83,203.38,360.33,49.53
22.24,69,1014,11,72.61,326.04,825.39,36.49
25.9,53,1026,6,7.25,265.97,795.4,28.17
20.04,73,1009,11,69.61,268.19,174.52,-7.15
21.25,57,994,12,6.95,449.22,422.65,14.57
29.41,72,1014,10,46.29,274.04,422.8,43.35
23.65,48,1019,8,22.27,192.31,233.0,34.82
25.27,83,1019,7,40.4,37.7,356.28,-3.07
27.07,89,1021,11,84.18,179.94,990.33,31.03
20.79,55,993,23,10.55,419.08,446.84,46.99
24.4,46,1026,20,68.95,386.91,274.83,-48.42
35.53,42,1003,15,4.24,371.94,957.36,10.38
26.82,78,1029,9,61.28,78.27,573.14,40.1
23.72,45,1016,20,33.25,251.47,397.88,-46.38
23.95,42,1013,21,84.16,274.45,990.14,43.37
39.69,54,1020,23,25.25,388.92,143.99,-46.16
22.97,42,1029,7,30.41,455.41,180.26,29.38
38.11,81,999,6,17.34,329.72,710.21,24.84
21.61,62,1017,11,94.86,468.0,427.29,9.1
37.49,40,995,9,72.12,243.04,379.5,-10.71
30.14,64,1000,7,83.02,458.56,307.08,-41.06
32.17,82,1026,24,25.42,159.67,420.82,-13.5
24.92,72,1005,24,64.31,109.9,569.2,-21.99
37.97,43,1004,22,51.54,167.76,574.67,14.26
31.74,84,1000,10,10.56,78.65,850.32,-47.42
33.51,72,993,7,25.05,483.68,785.05,-42.23
31.14,72,1023,19,18.01,202.69,731.35,-24.34
22.5,40,1012,19,48.12,50.95,851.72,28.88
36.72,79,999,5,10.46,473.33,681.8,-19.77
23.67,63,1009,23,59.97,496.96,203.66,-38.69
25.84,71,995,12,20.09,117.91,224.81,-48.25
33.39,84,1026,9,22.64,9.59,259.5,-19.64
21.87,84,1004,6,56.47,337.28,725.34,32.96
38.67,66,1012,10,63.51,216.61,915.68,-36.6
22.48,44,1000,10,36.31,238.41,651.69,-41.96
33.34,82,1023,11,67.9,280.19,202.62,-27.91
32.7,87,1007,23,6.58,84.88,196.65,21.52
33.96,68,1017,18,76.56,89.13,259.63,-49.81
28.67,80,1002,6,20.97,286.53,479.76,0.12
27.65,67,1018,11,71.42,7.82,916.52,-42.63
39.55,50,1006,11,94.39,373.37,415.08,1.54
36.34,79,1000,15,25.55,421.54,464.21,-25.54
29.71,69,1015,15,21.03,271.17,451.9,46.91
23.65,63,1017,22,91.88,274.6,992.62,47.4
37.81,65,1025,10,65.79,199.61,594.89,-24.38
32.97,41,1019,19,86.86,340.46,670.31,12.35
22.72,73,1025,21,19.05,363.74,678.18,-42.73
23.66,55,1006,24,34.56,79.73,737.66,4.4
30.82,41,992,10,95.97,195.05,322.41,-38.58
30.07,51,1021,13,77.3,124.59,875.16,46.91
28.19,46,1009,6,66.45,196.35,460.97,-14.46
28.54,53,1020,7,4.26,14.8,150.76,-40.94
23.44,71,994,10,36.89,481.21,806.42,32.05
25.11,46,1007,6,22.95,441.04,856.56,33.31
29.85,75,1008,19,57.01,154.31,908.18,35.02
21.27,74,996,15,99.29,474.19,331.75,-45.63
27.05,57,992,13,55.44,175.49,965.29,-48.99
24.21,71,1022,14,96.43,446.87,944.95,-27.89
23.49,52,1015,15,57.16,292.43,650.04,48.22
22.93,49,1022,11,20.69,360.24,740.87,36.96
22.8,86,1026,8,62.36,252.96,707.04,40.53
23.21,51,1007,7,43.42,140.83,327.09,-0.42
27.48,42,1001,17,3.12,112.37,823.27,42.24
22.03,61,1008,15,84.86,289.33,999.74,22.75
37.94,59,1000,7,18.31,61.28,200.22,-34.77
29.96,48,991,17,55.74,208.71,743.19,-27.35
30.1,49,1022,11,84.37,13.5,946.42,43.84
24.22,83,1025,6,83.2,83.65,653.73,32.14
37.34,89,1002,8,62.18,141.98,873.35,-3.27
36.56,89,1017,23,29.23,265.76,434.75,34.91
20.68,41,1001,7,77.02,286.0,684.95,45.89
34.65,64,1019,8,52.64,140.2,164.25,-12.88
23.69,83,995,7,21.77,395.84,392.41,-15.47
31.11,87,992,11,87.47,33.09,606.06,47.17
37.41,46,1011,11,4.58,401.07,200.55,4.4
38.68,42,991,23,39.95,376.8,428.82,29.43
23.69,44,1007,18,62.0,359.99,769.14,-17.23
38.79,56,1006,16,43.26,324.23,860.12,-42.97
21.39,63,1013,5,47.89,138.32,910.6,-3.07
38.19,46,1024,13,1.14,34.22,465.67,-12.38
35.45,85,1008,20,89.87,319.76,619.0,-28.79
38.28,54,994,12,82.31,147.82,106.25,-21.37
27.32,70,1026,17,25.6,183.85,123.33,31.57
38.82,52,993,11,69.27,195.2,993.34,28.37
36.37,76,1004,13,60.17,22.81,668.75,-35.61
26.57,43,1023,8,53.99,287.18,239.99,29.53
26.78,50,1007,11,4.94,351.18,566.32,-15.36
27.14,74,1025,15,69.39,285.93,649.58,32.58
31.78,53,997,6,15.98,406.87,339.09,-2.77
23.64,57,1029,24,92.57,133.34,670.61,26.62
28.67,47,1022,15,90.79,343.29,715.15,-29.91
21.35,72,1014,24,26.48,403.69,326.78,-46.42
27.17,48,1017,15,56.74,162.76,598.5,-32.29
33.33,66,1029,23,73.11,372.73,965.61,-38.33
31.79,87,1023,21,33.2,181.95,859.45,-37.79
26.33,87,998,22,54.18,259.75,948.14,14.1
25.14,75,992,14,18.83,410.11,916.22,12.43
26.54,60,1010,23,23.6,128.2,412.01,40.78
21.39,87,1006,15,19.25,465.78,244.47,-23.71
25.15,75,1001,21,80.11,208.18,490.64,1.94
34.16,58,1021,7,83.93,51.03,623.53,41.0
23.57,57,1016,14,40.27,183.47,954.1,-22.17
22.76,53,997,5,53.16,215.78,530.62,46.18
36.92,65,1008,13,88.79,357.39,124.34,-34.03
24.73,42,1007,17,93.32,333.6,655.73,32.8
25.02,74,1004,10,32.14,51.97,481.87,30.88
29.26,77,1013,15,14.55,387.79,648.87,39.77
29.44,71,1019,17,66.68,38.06,713.8,-38.57
23.72,43,1015,10,37.24,299.75,458.91,-33.24
31.12,86,1022,18,0.71,372.71,878.24,-26.62
33.91,43,1010,18,63.94,165.02,614.46,-6.71
29.69,52,1029,7,5.17,479.77,842.95,37.66
37.91,63,1015,9,76.34,447.7,327.12,-31.69
39.83,48,1001,22,46.61,286.93,684.82,32.09
30.57,62,997,15,50.0,133.72,400.9,18.05
39.45,48,1024,11,47.48,109.66,348.11,20.95
32.93,88,1004,19,95.66,407.59,246.3,28.54
30.58,89,995,20,49.42,362.83,504.09,-24.51
37.4,89,1028,13,93.4,26.22,952.0,32.23
39.33,66,1020,8,98.25,178.32,319.61,38.02
39.98,48,1027,14,49.83,82.6,921.0,29.03
35.18,68,1015,7,91.21,49.22,475.65,-3.15
29.71,73,1001,17,71.95,52.24,516.32,-25.42
25.92,84,1006,22,9.14,483.63,451.96,9.52
31.16,61,993,5,25.71,246.38,718.13,49.31
35.55,78,1013,18,84.07,0.45,768.79,-40.82
20.54,49,1011,13,50.45,77.74,358.26,-47.9
25.35,57,1000,23,57.85,11.13,873.64,15.33
27.09,86,1009,15,77.49,291.1,234.46,-16.72
35.6,88,1005,10,8.54,335.72,688.54,43.06
32.27,56,1026,5,93.89,75.23,423.59,41.95
28.51,77,997,12,27.18,228.17,124.21,10.03
38.39,47,992,19,2.3,458.6,593.82,-1.67
30.76,70,1009,11,21.57,194.41,303.98,-32.9
34.48,82,996,18,21.53,366.94,400.2,48.37
33.11,89,1019,19,95.54,289.96,609.92,9.95
37.17,64,1007,9,97.88,34.66,144.24,37.98
36.25,61,1011,12,66.49,437.42,402.64,-7.6
39.78,74,999,21,38.42,5.32,404.07,-24.81
27.58,60,1025,15,29.05,388.57,790.65,-38.99
23.3,52,1023,11,24.83,76.2,635.9,5.09
35.2,79,1008,11,36.52,419.25,342.52,31.25
37.49,56,1009,24,93.94,46.83,420.38,26.57
21.09,45,998,7,81.45,484.73,269.13,-42.44
26.66,84,1000,10,57.91,296.31,108.86,4.41
36.14,73,1021,11,34.1,80.1,209.04,13.84
33.67,79,1011,11,18.76,85.6,495.31,-22.83
35.11,52,1014,24,52.88,439.27,262.8,-44.03
30.86,54,995,11,40.9,381.17,925.96,34.99
27.64,40,1024,20,88.01,410.79,340.44,32.26
36.23,57,1016,9,20.32,187.54,639.96,-27.9
31.09,50,1022,15,95.53,380.04,441.41,-12.03
30.3,88,1011,9,41.57,262.6,990.41,-30.43
34.7,83,996,23,36.79,251.62,841.96,45.07
23.82,67,1008,14,33.61,148.22,576.66,-37.96
31.72,43,1018,5,99.25,168.76,230.95,4.99
26.09,72,1023,7,7.57,112.27,941.67,48.63
20.43,72,1022,20,40.53,364.16,389.48,33.6
34.98,86,1024,12,1.05,32.4,676.25,45.72
29.49,54,1007,23,92.04,281.79,378.15,-30.06
38.06,76,1003,19,78.22,143.17,443.54,19.21
30.0,70,1013,17,65.32,392.87,398.76,27.16
20.2,63,1019,21,73.58,325.52,119.67,-13.23
28.17,47,1024,8,3.04,79.1,626.65,-9.75
23.42,86,991,24,0.4,251.8,948.25,-2.09
38.42,72,1014,19,83.95,45.54,343.08,-25.54
28.92,86,1012,14,38.03,117.57,833.47,19.1
30.21,56,992,5,12.31,121.31,727.63,-40.32
27.31,41,1023,10,70.86,322.54,655.03,13.71
30.44,68,1018,13,44.46,421.85,955.06,46.34
21.66,44,1029,24,78.69,364.05,353.87,2.54
29.17,79,997,18,96.79,395.31,902.25,-47.56
33.27,81,1016,24,53.35,429.88,609.36,-39.39
27.45,71,998,24,98.07,28.5,384.8,-42.53
27.85,84,1018,24,66.03,58.98,103.79,-49.86
36.75,71,997,21,25.87,1.41,690.47,39.12
30.73,77,995,12,17.58,311.16,738.71,28.35
31.75,77,1007,14,28.09,402.9,589.69,27.47
25.94,57,1014,8,79.58,410.92,296.49,33.09
29.66,50,996,24,19.85,239.08,347.62,-47.09
21.08,67,1029,15,23.76,417.03,179.21,-3.95
28.61,65,1003,7,59.51,343.32,132.98,-42.35
36.05,76,991,6,4.85,185.24,591.57,-22.55
23.23,80,999,7,4.06,33.03,827.22,-6.55
35.29,83,990,15,79.57,218.61,998.03,-27.54
27.48,61,1014,19,63.02,103.35,364.72,-30.48
20.54,67,1013,22,76.87,281.46,538.35,5.3
39.06,83,994,6,18.38,143.4,289.74,-49.98
23.63,44,1013,9,61.8,202.35,294.51,-27.6
26.7,42,1010,17,97.1,480.77,323.83,12.72
29.61,74,1004,20,69.6,78.64,823.03,-21.13
38.99,85,1008,10,44.89,297.21,227.7,32.35
31.62,85,1026,15,89.7,64.11,183.25,28.67
38.11,73,1028,23,61.18,232.74,986.21,27.22
31.29,84,1017,17,75.11,482.86,130.52,-11.88
24.11,54,993,6,30.93,339.47,463.9,-8.11
31.29,85,1001,5,21.54,114.0,130.11,-7.01
22.01,62,1015,18,90.27,38.54,811.97,22.11
22.34,74,1029,9,17.24,438.86,216.56,24.31
22.31,53,1025,18,82.22,350.27,449.1,-24.83
20.25,62,1011,11,23.79,370.15,641.84,24.1
23.03,77,1000,15,93.25,447.3,828.33,-49.47
27.06,79,1005,13,70.88,227.97,376.2,4.93
21.44,48,1007,23,58.34,398.06,223.19,12.53
20.12,54,995,9,37.84,412.79,766.9,-20.68
22.25,76,1022,9,76.58,5.91,693.01,-26.4
38.72,83,1008,8,69.57,317.33,170.98,25.65
30.51,83,1020,22,48.45,235.86,517.83,3.24
28.7,83,991,15,61.49,463.83,849.57,-25.46
29.74,48,1014,5,99.59,216.85,178.56,-6.44
31.1,71,1001,15,32.14,75.14,907.5,5.21
22.16,56,1010,21,5.75,155.67,545.98,-10.9
31.7,42,1012,18,37.73,129.17,423.76,31.17
36.68,86,1008,24,67.91,67.71,688.07,27.02
31.21,86,1028,21,76.27,297.44,666.39,-16.82
37.66,51,1028,8,28.64,337.37,697.76,-43.38
22.76,77,993,9,50.53,289.24,382.06,-10.61
36.52,72,1016,16,46.11,137.4,436.9,46.3
33.25,72,1004,9,12.91,197.68,193.29,-8.54
32.07,66,1006,13,76.85,137.07,953.94,47.79
31.78,54,990,19,14.05,448.47,556.15,-17.97
22.38,43,1024,22,6.09,97.87,965.18,1.17
32.84,69,1007,21,20.7,56.06,467.37,-17.46
27.98,56,1010,9,45.61,332.84,115.59,-43.13
21.27,80,1005,20,45.59,43.27,946.55,44.29
24.11,42,1020,19,22.94,270.39,729.93,44.49
28.85,73,1015,15,48.13,112.66,293.23,-0.44
39.86,68,1010,17,73.78,451.98,422.27,-49.7
28.61,83,995,14,59.6,322.49,835.05,26.93
23.0,55,1000,9,40.23,187.3,317.49,20.28
38.03,64,1028,23,82.67,7.91,747.16,-8.6
20.7,50,1026,18,35.53,460.98,195.23,-16.89
22.53,64,1028,24,39.89,349.39,146.35,37.14
29.47,52,1018,13,94.92,388.66,833.2,14.95
21.86,42,1026,15,31.44,294.05,533.54,-21.38
31.43,59,993,6,31.05,441.65,340.48,-32.0
23.16,60,1024,23,69.15,35.46,901.62,-31.01
33.02,86,1015,24,43.71,268.13,758.1,-39.85
22.35,88,991,7,15.05,143.38,671.27,-49.99
36.2,83,990,23,92.29,368.83,615.29,-25.75
34.68,54,1015,9,47.57,421.92,527.74,16.35
38.51,47,1007,6,25.61,344.2,921.31,-45.64
21.37,85,1011,20,23.65,65.51,584.03,16.04
31.11,78,1029,12,36.73,252.12,179.92,-27.65
34.18,69,995,12,53.78,367.22,336.04,-37.16
38.05,57,1027,11,77.91,87.28,129.46,8.3
29.64,47,994,13,60.89,124.75,356.72,11.16
39.03,49,1023,12,90.36,311.82,247.17,45.45
22.45,79,1012,23,87.53,295.29,918.99,-21.09
28.66,86,993,22,20.94,102.97,450.06,-0.95
25.06,58,1008,7,54.38,441.52,855.62,49.44
23.11,48,1019,11,62.61,356.13,596.43,-31.15
25.74,48,991,8,86.36,15.3,743.22,-34.83
33.29,67,990,8,51.86,99.19,458.04,22.48
29.66,58,1013,14,88.0,215.22,490.4,-26.98
23.63,70,1026,12,79.22,389.92,942.76,-41.41
20.63,87,1012,6,76.53,139.42,365.99,43.38
38.47,82,991,18,12.06,13.23,311.5,-32.77
26.28,65,999,15,23.98,473.96,340.61,-0.62
22.55,67,1010,23,49.72,433.29,330.99,-25.46
22.92,70,994,8,37.51,448.1,303.68,30.94
25.07,51,1029,13,55.14,456.46,219.81,19.22
24.62,77,1025,11,46.58,272.83,458.21,-2.66
25.59,54,1011,16,5.81,20.38,436.07,-41.1
24.51,42,993,20,49.01,59.05,337.47,-43.26
28.61,68,1022,11,76.73,236.04,853.8,44.43
35.31,47,1022,12,47.81,142.83,595.21,-5.48
20.54,41,1029,22,66.39,351.7,437.18,24.2
23.81,42,993,16,15.55,485.32,398.38,3.85
34.24,69,1021,12,46.31,426.84,640.05,-6.72
22.98,72,998,18,36.44,96.84,816.72,27.81
34.83,75,1007,12,95.37,474.24,548.65,-18.65
30.3,60,1025,10,32.14,153.36,420.13,-8.19
37.63,74,1029,21,41.36,393.0,655.53,27.16
20.2,55,1009,14,52.96,410.87,112.46,48.39
35.69,49,1029,5,3.37,201.0,636.04,-47.44
31.44,83,1006,12,32.03,45.43,547.85,-41.46
29.38,40,994,24,15.39,244.03,840.26,48.48
22.91,40,1009,6,96.23,387.41,822.19,-47.87
24.68,71,1025,13,42.44,338.3,183.85,33.17
35.72,79,990,22,39.28,116.99,349.08,-12.88
22.98,56,1002,22,98.54,429.7,335.81,45.07
